75.29	97	98	Late one night, a burglar broke into a house that he thought was empty. <br>He tiptoed through the living room but suddenly he froze in his tracks when he heard a loud voice say: "Jesus is watching you!" <br>Silence returned to the house, so the burglar crept forward again. <br>"Jesus is watching you," the voice boomed again. <br>The burglar stopped again. <br>He was frightened. <br>Frantically, he looked all around. <br>In a dark corner, he spotted a bird cage and in the cage was a parrot. <br>The burglar breathed a sigh of relief, then he asked the parrot: "What's your name?" <br>"Clarence," said the bird. <br>"That's a dumb name for a parrot," sneered the burglar. "What idiot named you Clarence?" <br>The parrot said, "The same idiot who named the Rottweiller, Jesus."
72.05	673	99	Yo mamma is like the sun, stare at her and you'll go blind.
67.71	143	100	How many men does it take to screw in a light bulb? <br>One...men will screw anything.
81.33	488	101	Teacher asks Little Johnny to use the word 'definitely' in a sentence.<br>Little Johnny replies, "Teacher, do farts have lumps in them?" <br>The Teacher says, "Of course not Johnny," <br>To which Johnny replies, "Then I have definitely shit my pants then..."
77.75	155	102	Why do women rub their eyes when they wake up?<br>Because they don't have balls to scratch.
77.19	90	103	What's an extroverted IT professional? <br>One who looks at your shoes while he's talking to you, instead of his own.
44.46	107	104	Why do men die before their wives?<br>They want to.
81.55	292	105	To the optimist, the glass is half-full. <br>To the pessimist, the glass is half-empty. <br>To the IT professional, the glass is twice as big as it needs to be.
43.90	23	106	How do you know when a woman is about to say something smart?<br>When she starts a sentence with, "A man once told me..."
63.82	35	107	Scientists have discovered a food that diminishes a woman's sex drive by 95%.<br>It's called a Wedding Cake.
74.89	67	108	My therapist told me the way to achieve true inner peace is to finish what I start.<br>So far today, I have finished two bags of chips and a chocolate cake.<br>I feel better already.
31.72	36	109	10 things men don't say<br>1)Let's watch Lifetime.<br>2)Sex is overrated.<br>3)I don't want to go too far on the first date.<br>4)Yes, your sister does have bigger breasts than you.<br>5)Don't we owe your mother a visit?<br>6)I'm relieved I don't have a large penis weighing me down.<br>7)Dessert goes right to my hips.<br>8)I hate when I miss Oprah.<br>9)Does this suit make me look fat?<br>10)I'll never get tired of listening to Dido.
43.73	25	110	A lady goes into a bar with her goose. <br>Then the bartender comes up to her and says, "Why did you have to bring the pig in with you?"<br>Then the lady answered, "Excuse me, I think this is a goose."<br>And the bartender says, "Excuse me, I was talking to the goose."
74.45	239	111	"Mommy," Little Johnny asked, "do all fairy tales begin with 'Once upon a time'?"<br>"No, dear," she replied. "Sometimes they start with 'Darling, I'll be working late at the office tonight...'"
45.10	30	112	Q: What is long and hard to a blonde?<br>A: Fourth grade.
57.03	48	113	Q: How do you fix a woman’s watch?<br>A: You don’t. There is a clock on the oven.
67.71	394	114	A mother noticed her little dauther praying.<br>"Please, God," the little girl kept saying.<br>"Bless my father and my mother and make Melaka the capital city of Malaysia."<br>"Why did you make such as strange request?" the mother asked.<br>"Beacause that's what I wrote in my Geography test this morning!"
34.58	58	115	One day a medical professor and his class were standing over a corpse and the professor said, "There are two things to being a medical forensicist. First: Don't fear anything."<br>After saying that, the professor shoved his middle finger up the corpse's anus and licked it. He then told the class to do the same.<br>After hesitating, they all did it.<br>"Next," the professor said, "you have to have a key observation finger. Thus, I licked my index finger."
44.84	34	116	"Doctor, please hurry. My son swallowed a razor-blade."<br>"Don't panic, I'm coming immediately. Have you done anything yet?"<br>"Yea, I shaved with the electric razor."
32.54	13	117	Question: How can you tell that an attorney is about to lie? <br>Answer: His lips begin to move.
53.62	158	118	Q: Why can't gays drive faster than 68mph? <br>A: Because at 69 they blow a rod.
79.93	550	119	Bob saw his doctor and asked if he had ever laughed at a patient.<br>"In over 20 years I haven't because I try to remain professional."<br>With that Bob dropped his trousers revealing the tiniest dick the doctor had ever seen. <br>It wasn't any bigger than a AAA battery.<br>The doctor burst into uncontrolable hysteria. <br>"I'm sorry I really am, I don't know what came over me, I promise it won't happen again. <br>Now what seems to be the problem?" <br>"It's swollen" said Bob.
28.11	23	120	Q: What do you call 400 lawyers at the bottom of the Pacific Ocean? <br>A: A great place to start.
16.67	86	121	How many cops does it take to screw in a light bulb? <br>Just one, but he is never around when you need him.
70.78	61	122	A new man is brought into Prison Cell 102. <br>Already there is a long-time resident who looks 100 years old. <br>The new man looks at the old-timer inquiringly. <br>The old-timer says, "Look at me. I'm old and worn out. You'd never believe that I used to live the life of Riley. I wintered on the Riviera, had a boat, four fine cars, the most beautiful women, and I ate in all the best restaurants of France." <br>The new man asked, "What happened?" <br>"One day Riley reported his credit cards missing!"
63.64	290	123	What does a gay man and an ambulance have in common?<br>They both get loaded from the rear and go whoo-whoo!
54.30	191	124	Man comes home from work to find his boyfriend whacking off into a condom. <br>Man says, "WTF?"<br>Boyfriend says, "I am making you a sack lunch!"
56.65	34	125	Q: Why have scientists started using lawyers for experiments instead of rats?<br>A: They don't become so attached to the lawyers.
74.42	625	126	My husband told me to find him the best penis enlargement product.<br>So I gave him a magnifying glass!
17.89	85	127	A blonde walked into her final exam very nervous. <br>But when she received the test, she was relieved to find out that it was a True or False exam. <br>Immediately, she reached into her purse and pulled out a coin. <br>Each time she flipped the coin she would write down an answer. "What are you doing?" the professor asked her. <br>"I'm figuring out the answers," the blonde replied.<br>To this, the professor just rolled his eyes and looked away. <br>When she was done, the professor announced that there were five minutes left to go. <br>"Oh my god!" she said in an excited voice, and started to flip the coin as fast as possible.
